Month_Yr,State,Year,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
2000-01,New Jersey,2000,23.852832633333332,0.012643099999999999,9.02744865,0.7730563833333334
2000-02,New Jersey,2000,31.012317620689657,0.012935310344827587,8.883504879310344,0.6418984827586207
2000-03,New Jersey,2000,22.677003967741935,0.02197041935483871,5.176936838709677,0.4930793064516129
2000-04,New Jersey,2000,17.8383426,0.023748366666666666,3.37129885,0.5430191166666667
2000-05,New Jersey,2000,17.822894096774192,0.03181125806451613,3.771201806451613,0.5015855806451613
2000-06,New Jersey,2000,17.57562693103448,0.035106344827586206,6.208718637931034,0.48203791379310346
2000-07,New Jersey,2000,13.914044346153846,0.031979153846153845,3.730780673076923,0.43536475
2000-08,New Jersey,2000,14.577760419354838,0.025397451612903226,4.308467758064516,0.5042910161290323
2000-09,New Jersey,2000,13.665929576271186,0.01827593220338983,5.1951829915254235,0.49481852542372884
2000-10,New Jersey,2000,24.30448135483871,0.014661354838709678,7.669518064516129,0.7733323548387097
2000-11,New Jersey,2000,23.0321062,0.0076353666666666665,7.71605185,0.7208484333333334
2000-12,New Jersey,2000,25.183773193548387,0.00893241935483871,10.017565016129032,0.6324392419354838
2001-01,New Jersey,2001,34.01880407142857,0.007187714285714286,13.595409089285715,0.9672675892857143
2001-02,New Jersey,2001,23.451595086956523,0.015868521739130434,6.556532717391304,0.5585814347826087
2001-03,New Jersey,2001,24.81167643478261,0.022112304347826087,4.971610326086957,0.5183429782608696
2001-04,New Jersey,2001,22.597709133333332,0.0288461,5.1338996833333335,0.54380725
2001-05,New Jersey,2001,18.861636516129032,0.03222796774193548,4.987652370967742,0.449888935483871
2001-06,New Jersey,2001,16.765351925925927,0.03779322222222222,3.5298400555555554,0.4444084814814815
2001-07,New Jersey,2001,13.645017806451612,0.03665329032258065,4.516005451612903,0.4131631129032258
2001-08,New Jersey,2001,18.475623847826085,0.037968934782608696,5.725111565217391,0.5009149130434782
2001-09,New Jersey,2001,19.262125383333334,0.02132935,3.3934177666666665,0.5229159083333333
2001-10,New Jersey,2001,26.958443785714287,0.01913817857142857,5.738790196428571,0.7185785089285714
2001-11,New Jersey,2001,28.619971899082568,0.011992559633027523,5.896305807339449,0.7265518440366973
2001-12,New Jersey,2001,26.81138028846154,0.009315307692307692,6.6942805192307695,0.8377607211538461
2002-01,New Jersey,2002,30.307748362068967,0.008529534482758621,6.927125655172413,0.7280601465517241
2002-02,New Jersey,2002,27.381725857142857,0.015563946428571429,5.420051830357143,0.6208687857142857
2002-03,New Jersey,2002,23.201109057692307,0.020901423076923078,5.597075326923077,0.5930255288461539
2002-04,New Jersey,2002,22.401496157894737,0.02503938596491228,3.5969077280701756,0.5156052894736842
2002-05,New Jersey,2002,20.397464606557378,0.02915439344262295,3.756283418032787,0.5843395327868852
2002-06,New Jersey,2002,21.524190886792454,0.036680603773584904,5.703978594339623,0.5295070943396226
2002-07,New Jersey,2002,19.541496226666666,0.04066952,5.528770746666667,0.4047104733333333
2002-08,New Jersey,2002,22.489521548387096,0.034435016129032256,4.865080282258065,0.4573270806451613
2002-09,New Jersey,2002,21.51320075862069,0.02109160344827586,2.9142464310344827,0.577545577586207
2002-10,New Jersey,2002,22.680667166666666,0.015620791666666667,5.104830875,0.5642447291666667
2002-11,New Jersey,2002,27.48616468627451,0.011231450980392157,7.483681637254902,0.7432517549019608
2002-12,New Jersey,2002,31.54596829310345,0.010992689655172415,8.535276129310345,0.7611193017241379
2003-01,New Jersey,2003,28.093058838709677,0.011953048387096774,9.51864989516129,0.705816
2003-02,New Jersey,2003,31.50036305357143,0.011745517857142857,11.586154446428571,0.7215304375
2003-03,New Jersey,2003,27.977619266666668,0.018624233333333334,6.0418551916666665,0.6791616
2003-04,New Jersey,2003,25.740496341463416,0.022921073170731707,4.929953231707317,0.5829700121951219
2003-05,New Jersey,2003,22.07006527419355,0.0178725,4.1086810322580645,0.6293377016129033
2003-06,New Jersey,2003,17.779100964285714,0.037698,4.936542375,0.6895421428571429
2003-07,New Jersey,2003,15.867036451612904,0.0390161935483871,5.955326629032258,0.5099900806451613
2003-08,New Jersey,2003,14.310898322580645,0.03118416129032258,5.891188741935484,0.6167865483870968
2003-09,New Jersey,2003,12.373622636363637,0.023648136363636364,2.8840060454545453,0.5732617045454546
2004-01,New Jersey,2004,22.02039608,0.01392212,10.3691506,0.54382338
2004-02,New Jersey,2004,23.58731055,0.01444915,9.154390575,0.6731724
2004-03,New Jersey,2004,15.76617093548387,0.022069645161290324,6.288568564516129,0.483586435483871
2004-04,New Jersey,2004,14.647946866666667,0.028456099999999998,4.643165766666667,0.4758205833333333
2004-05,New Jersey,2004,13.686318770491804,0.03381555737704918,4.9438915327868855,0.4475030819672131
2004-06,New Jersey,2004,15.731207066666666,0.03147886666666667,6.975901633333334,0.4835795666666667
2004-07,New Jersey,2004,17.413408451612902,0.033455774193548386,3.0963564032258066,0.5164547096774194
2004-08,New Jersey,2004,16.092497548387097,0.02900674193548387,3.586372951612903,0.4457895
2004-09,New Jersey,2004,17.578661633333333,0.021705533333333332,2.5396415333333335,0.4630669666666667
2004-10,New Jersey,2004,23.76565287096774,0.011119,3.2944653387096774,0.5366472258064516
2004-11,New Jersey,2004,27.6633301,0.0097135,6.753905316666667,0.6502604833333333
2004-12,New Jersey,2004,25.274174,0.009301724137931034,7.891459551724138,0.5587981551724138
2005-01,New Jersey,2005,24.940787166666667,0.011498333333333333,6.251275041666666,0.5492939166666667
2005-02,New Jersey,2005,31.623789,0.01210688888888889,7.865566722222222,0.5945068888888889
